crop_id,filename,cluster_id,origem
20220425_154653_planta_6,20220425_154653_planta_6.jpg,202,0
20220425_154653_planta_7,20220425_154653_planta_7.jpg,127,0
20220425_154653_planta_8,20220425_154653_planta_8.jpg,76,0
20220425_154835_planta_0,20220425_154835_planta_0.jpg,203,0
20220425_154835_planta_3,20220425_154835_planta_3.jpg,97,0
20220425_154850_planta_1,20220425_154850_planta_1.jpg,9,0
20220425_154850_planta_2,20220425_154850_planta_2.jpg,217,1
20220425_154850_planta_4,20220425_154850_planta_4.jpg,309,2
20220425_155014_planta_0,20220425_155014_planta_0.jpg,217,1
20220425_155027_planta_0,20220425_155027_planta_0.jpg,269,1
20220425_155027_planta_3,20220425_155027_planta_3.jpg,165,0
20220425_155027_planta_4,20220425_155027_planta_4.jpg,281,1
20220425_155043_planta_10,20220425_155043_planta_10.jpg,39,0
20220425_155043_planta_2,20220425_155043_planta_2.jpg,185,0
20220425_155043_planta_3,20220425_155043_planta_3.jpg,28,0
20220425_155043_planta_6,20220425_155043_planta_6.jpg,58,0
20220425_155043_planta_7,20220425_155043_planta_7.jpg,297,2
20220425_155043_planta_8,20220425_155043_planta_8.jpg,28,0
20220425_155046_planta_11,20220425_155046_planta_11.jpg,39,0
20220425_155046_planta_4,20220425_155046_planta_4.jpg,303,2
20220425_155046_planta_6,20220425_155046_planta_6.jpg,28,0
20220425_155046_planta_8,20220425_155046_planta_8.jpg,58,0
20220425_155046_planta_9,20220425_155046_planta_9.jpg,28,0
20220425_155116_planta_0,20220425_155116_planta_0.jpg,31,0
20220425_155116_planta_1,20220425_155116_planta_1.jpg,10,0
20220425_155116_planta_2,20220425_155116_planta_2.jpg,28,0
20220425_155151_planta_0,20220425_155151_planta_0.jpg,217,1
20220425_155151_planta_1,20220425_155151_planta_1.jpg,71,0
20220425_155151_planta_2,20220425_155151_planta_2.jpg,217,1
20220425_155541_planta_0,20220425_155541_planta_0.jpg,212,0
20220425_155541_planta_1,20220425_155541_planta_1.jpg,219,1
20220425_155541_planta_10,20220425_155541_planta_10.jpg,110,0
20220425_155541_planta_12,20220425_155541_planta_12.jpg,217,1
20220425_155541_planta_14,20220425_155541_planta_14.jpg,219,1
20220425_155541_planta_15,20220425_155541_planta_15.jpg,110,0
20220425_155541_planta_16,20220425_155541_planta_16.jpg,132,0
20220425_155541_planta_3,20220425_155541_planta_3.jpg,217,1
20220425_155541_planta_4,20220425_155541_planta_4.jpg,71,0
20220425_155541_planta_6,20220425_155541_planta_6.jpg,310,2
20220425_155541_planta_7,20220425_155541_planta_7.jpg,157,0
20220425_155541_planta_8,20220425_155541_planta_8.jpg,128,0
20220425_155541_planta_9,20220425_155541_planta_9.jpg,69,0
20220425_155617_planta_0,20220425_155617_planta_0.jpg,116,0
20220425_155617_planta_2,20220425_155617_planta_2.jpg,116,0
20220425_155617_planta_3,20220425_155617_planta_3.jpg,116,0
20220425_155617_planta_4,20220425_155617_planta_4.jpg,116,0
20220425_155631_planta_0,20220425_155631_planta_0.jpg,260,1
20220425_155647_planta_0,20220425_155647_planta_0.jpg,71,0
20220425_155703_planta_0,20220425_155703_planta_0.jpg,310,2
20220425_155854_planta_0,20220425_155854_planta_0.jpg,41,0
20220425_155948_planta_0,20220425_155948_planta_0.jpg,222,1
20220425_155948_planta_1,20220425_155948_planta_1.jpg,28,0
20220425_155959_planta_0,20220425_155959_planta_0.jpg,277,1
20220425_160027_planta_1,20220425_160027_planta_1.jpg,28,0
20220425_160121_planta_0,20220425_160121_planta_0.jpg,158,0
20220425_160121_planta_1,20220425_160121_planta_1.jpg,238,1
20220425_160121_planta_2,20220425_160121_planta_2.jpg,190,0
20220425_160147_planta_1,20220425_160147_planta_1.jpg,217,1
20220425_160147_planta_2,20220425_160147_planta_2.jpg,71,0
20220425_160207_planta_0,20220425_160207_planta_0.jpg,59,0
20220425_160207_planta_1,20220425_160207_planta_1.jpg,185,0
20220425_160322_planta_0,20220425_160322_planta_0.jpg,59,0
20220425_160423_planta_0,20220425_160423_planta_0.jpg,222,1
20220425_160431_planta_0,20220425_160431_planta_0.jpg,135,0
20220425_160446_planta_0,20220425_160446_planta_0.jpg,226,1
20220425_160506_planta_3,20220425_160506_planta_3.jpg,28,0
20220425_160514_planta_1,20220425_160514_planta_1.jpg,28,0
20220425_160528_planta_0,20220425_160528_planta_0.jpg,59,0
20220425_160528_planta_2,20220425_160528_planta_2.jpg,281,1
20220425_160549_planta_0,20220425_160549_planta_0.jpg,269,1
20220425_160716_planta_0,20220425_160716_planta_0.jpg,39,0
20220425_160741_planta_0,20220425_160741_planta_0.jpg,226,1
20220425_160757_planta_0,20220425_160757_planta_0.jpg,310,2
20220425_160812_planta_0,20220425_160812_planta_0.jpg,217,1
20220425_161041_planta_0,20220425_161041_planta_0.jpg,28,0
20220425_161041_planta_2,20220425_161041_planta_2.jpg,51,0
20220425_161041_planta_4,20220425_161041_planta_4.jpg,96,0
20220425_161050_planta_1,20220425_161050_planta_1.jpg,28,0
20220425_161050_planta_3,20220425_161050_planta_3.jpg,51,0
20220425_161050_planta_5,20220425_161050_planta_5.jpg,97,0
20220425_161155_planta_0,20220425_161155_planta_0.jpg,28,0
20220425_161155_planta_1,20220425_161155_planta_1.jpg,58,0
20220425_161220_planta_0,20220425_161220_planta_0.jpg,57,0
20220425_161250_planta_0,20220425_161250_planta_0.jpg,233,1
20220425_161321_planta_0,20220425_161321_planta_0.jpg,202,0
20220425_161339_planta_1,20220425_161339_planta_1.jpg,10,0
20220425_161430_planta_0,20220425_161430_planta_0.jpg,233,1
20220425_161505_planta_1,20220425_161505_planta_1.jpg,58,0
20220425_161505_planta_2,20220425_161505_planta_2.jpg,57,0
20220425_161528_planta_0,20220425_161528_planta_0.jpg,290,2
20220425_161541_planta_0,20220425_161541_planta_0.jpg,58,0
20220425_161541_planta_1,20220425_161541_planta_1.jpg,97,0
20220425_161606_planta_0,20220425_161606_planta_0.jpg,58,0
20220425_161636_planta_0,20220425_161636_planta_0.jpg,10,0
20220425_161636_planta_1,20220425_161636_planta_1.jpg,160,0
20220425_161700_planta_0,20220425_161700_planta_0.jpg,263,1
20220425_161719_planta_0,20220425_161719_planta_0.jpg,208,0
20220425_161719_planta_1,20220425_161719_planta_1.jpg,10,0
20220425_161723_planta_0,20220425_161723_planta_0.jpg,10,0
20220425_161737_planta_0,20220425_161737_planta_0.jpg,10,0
20220425_161746_planta_0,20220425_161746_planta_0.jpg,38,0
20220425_161805_planta_0,20220425_161805_planta_0.jpg,9,0
20220425_161823_planta_1,20220425_161823_planta_1.jpg,10,0
20220425_161823_planta_2,20220425_161823_planta_2.jpg,10,0
20220425_161823_planta_3,20220425_161823_planta_3.jpg,295,2
20220425_161823_planta_4,20220425_161823_planta_4.jpg,10,0
20220425_161908_planta_0,20220425_161908_planta_0.jpg,226,1
20220425_161917_planta_1,20220425_161917_planta_1.jpg,22,0
20220425_161956_planta_0,20220425_161956_planta_0.jpg,41,0
20220425_161956_planta_1,20220425_161956_planta_1.jpg,226,1
20220425_162041_planta_0,20220425_162041_planta_0.jpg,217,1
20220425_162104_planta_0,20220425_162104_planta_0.jpg,58,0
20220425_162130_planta_0,20220425_162130_planta_0.jpg,58,0
20220425_162130_planta_2,20220425_162130_planta_2.jpg,28,0
20220425_162137_planta_0,20220425_162137_planta_0.jpg,57,0
20220425_162144_planta_1,20220425_162144_planta_1.jpg,58,0
20220425_162220_planta_0,20220425_162220_planta_0.jpg,250,1
20220425_162225_planta_0,20220425_162225_planta_0.jpg,250,1
20220425_162225_planta_4,20220425_162225_planta_4.jpg,228,1
20220425_162253_planta_0,20220425_162253_planta_0.jpg,58,0
20220425_162325_planta_0,20220425_162325_planta_0.jpg,58,0
20220425_162434_planta_1,20220425_162434_planta_1.jpg,58,0
20220425_162512_planta_0,20220425_162512_planta_0.jpg,51,0
20220425_162512_planta_1,20220425_162512_planta_1.jpg,51,0
20220425_162532_planta_1,20220425_162532_planta_1.jpg,135,0
20220425_162623_planta_0,20220425_162623_planta_0.jpg,179,0
20220425_162630_planta_0,20220425_162630_planta_0.jpg,222,1
20220425_162706_planta_0,20220425_162706_planta_0.jpg,14,0
20220425_162733_planta_0,20220425_162733_planta_0.jpg,282,1
20220425_162743_planta_0,20220425_162743_planta_0.jpg,269,1
20220425_162830_planta_0,20220425_162830_planta_0.jpg,185,0
20220425_162830_planta_1,20220425_162830_planta_1.jpg,217,1
20220425_162854_planta_0,20220425_162854_planta_0.jpg,297,2
20220425_162854_planta_1,20220425_162854_planta_1.jpg,76,0
20220425_162854_planta_3,20220425_162854_planta_3.jpg,203,0
20220425_162854_planta_4,20220425_162854_planta_4.jpg,76,0
20220425_162854_planta_5,20220425_162854_planta_5.jpg,9,0
20220425_162854_planta_6,20220425_162854_planta_6.jpg,9,0
20220425_162854_planta_7,20220425_162854_planta_7.jpg,76,0
20220425_162854_planta_8,20220425_162854_planta_8.jpg,9,0
20220425_162905_planta_0,20220425_162905_planta_0.jpg,9,0
20220425_162905_planta_10,20220425_162905_planta_10.jpg,9,0
20220425_162905_planta_11,20220425_162905_planta_11.jpg,76,0
20220425_162905_planta_12,20220425_162905_planta_12.jpg,9,0
20220425_162905_planta_2,20220425_162905_planta_2.jpg,76,0
20220425_162905_planta_3,20220425_162905_planta_3.jpg,275,1
20220425_162905_planta_4,20220425_162905_planta_4.jpg,286,1
20220425_162905_planta_5,20220425_162905_planta_5.jpg,9,0
20220425_162905_planta_6,20220425_162905_planta_6.jpg,9,0
20220425_162905_planta_8,20220425_162905_planta_8.jpg,76,0
20220425_162905_planta_9,20220425_162905_planta_9.jpg,276,1
20220425_162912_planta_0,20220425_162912_planta_0.jpg,9,0
20220425_162912_planta_1,20220425_162912_planta_1.jpg,188,0
20220425_162912_planta_2,20220425_162912_planta_2.jpg,9,0
20220425_162912_planta_4,20220425_162912_planta_4.jpg,9,0
20220425_162912_planta_6,20220425_162912_planta_6.jpg,9,0
20220425_162942_planta_1,20220425_162942_planta_1.jpg,59,0
20220425_162942_planta_3,20220425_162942_planta_3.jpg,28,0
20220425_162942_planta_4,20220425_162942_planta_4.jpg,9,0
20220425_162942_planta_5,20220425_162942_planta_5.jpg,71,0
20220425_162942_planta_6,20220425_162942_planta_6.jpg,318,3
20220425_163018_planta_1,20220425_163018_planta_1.jpg,277,1
20220425_163051_planta_1,20220425_163051_planta_1.jpg,97,0
20220425_163100_planta_0,20220425_163100_planta_0.jpg,97,0
20220425_163100_planta_1,20220425_163100_planta_1.jpg,97,0
20220425_163100_planta_3,20220425_163100_planta_3.jpg,9,0
20220425_163100_planta_4,20220425_163100_planta_4.jpg,9,0
20220425_163100_planta_5,20220425_163100_planta_5.jpg,9,0
20220425_163143_planta_2,20220425_163143_planta_2.jpg,9,0
20220425_163143_planta_3,20220425_163143_planta_3.jpg,9,0
20220425_163143_planta_6,20220425_163143_planta_6.jpg,286,1
20220425_163253_planta_0,20220425_163253_planta_0.jpg,28,0
20220425_163253_planta_2,20220425_163253_planta_2.jpg,250,1
20220425_163306_planta_0,20220425_163306_planta_0.jpg,217,1
20220425_163306_planta_1,20220425_163306_planta_1.jpg,28,0
20220425_163306_planta_2,20220425_163306_planta_2.jpg,185,0
20220425_163306_planta_3,20220425_163306_planta_3.jpg,28,0
20220425_163306_planta_4,20220425_163306_planta_4.jpg,136,0
20220425_163330_planta_2,20220425_163330_planta_2.jpg,71,0
20220425_163330_planta_3,20220425_163330_planta_3.jpg,217,1
20220425_163338_planta_2,20220425_163338_planta_2.jpg,71,0
20220425_163338_planta_3,20220425_163338_planta_3.jpg,217,1
20220425_164218_planta_1,20220425_164218_planta_1.jpg,110,0
20220425_164218_planta_3,20220425_164218_planta_3.jpg,114,0
20220425_164218_planta_5,20220425_164218_planta_5.jpg,110,0
20220425_164218_planta_6,20220425_164218_planta_6.jpg,298,2
20220425_164222_planta_0,20220425_164222_planta_0.jpg,31,0
20220425_164222_planta_1,20220425_164222_planta_1.jpg,114,0
20220425_164222_planta_2,20220425_164222_planta_2.jpg,110,0
20220425_164235_planta_1,20220425_164235_planta_1.jpg,132,0
20220425_164235_planta_2,20220425_164235_planta_2.jpg,110,0
20220425_164235_planta_3,20220425_164235_planta_3.jpg,307,2
20220425_164235_planta_4,20220425_164235_planta_4.jpg,198,0
20220425_164235_planta_6,20220425_164235_planta_6.jpg,128,0
20220425_164235_planta_7,20220425_164235_planta_7.jpg,197,0
20220425_164235_planta_9,20220425_164235_planta_9.jpg,110,0
20220425_164244_planta_0,20220425_164244_planta_0.jpg,197,0
20220425_164244_planta_3,20220425_164244_planta_3.jpg,319,3
20220425_164244_planta_5,20220425_164244_planta_5.jpg,110,0
20220425_164244_planta_6,20220425_164244_planta_6.jpg,135,0
20220425_164300_planta_0,20220425_164300_planta_0.jpg,110,0
20220425_164300_planta_1,20220425_164300_planta_1.jpg,105,0
20220425_164300_planta_10,20220425_164300_planta_10.jpg,110,0
20220425_164300_planta_11,20220425_164300_planta_11.jpg,110,0
20220425_164300_planta_12,20220425_164300_planta_12.jpg,110,0
20220425_164300_planta_13,20220425_164300_planta_13.jpg,262,1
20220425_164300_planta_3,20220425_164300_planta_3.jpg,262,1
20220425_164300_planta_4,20220425_164300_planta_4.jpg,316,3
20220425_164300_planta_5,20220425_164300_planta_5.jpg,31,0
20220425_164300_planta_6,20220425_164300_planta_6.jpg,128,0
20220425_164300_planta_7,20220425_164300_planta_7.jpg,69,0
20220425_164300_planta_8,20220425_164300_planta_8.jpg,281,1
20220425_164314_planta_1,20220425_164314_planta_1.jpg,110,0
20220425_164314_planta_2,20220425_164314_planta_2.jpg,298,2
20220425_164314_planta_3,20220425_164314_planta_3.jpg,110,0
20220425_164314_planta_4,20220425_164314_planta_4.jpg,28,0
20220425_164314_planta_5,20220425_164314_planta_5.jpg,166,0
20220425_164314_planta_6,20220425_164314_planta_6.jpg,128,0
20220425_164325_planta_0,20220425_164325_planta_0.jpg,281,1
20220425_164325_planta_10,20220425_164325_planta_10.jpg,281,1
20220425_164325_planta_11,20220425_164325_planta_11.jpg,217,1
20220425_164325_planta_12,20220425_164325_planta_12.jpg,219,1
20220425_164325_planta_2,20220425_164325_planta_2.jpg,281,1
20220425_164325_planta_4,20220425_164325_planta_4.jpg,281,1
20220425_164325_planta_5,20220425_164325_planta_5.jpg,217,1
20220425_164325_planta_6,20220425_164325_planta_6.jpg,312,2
20220425_164325_planta_7,20220425_164325_planta_7.jpg,166,0
20220425_164325_planta_8,20220425_164325_planta_8.jpg,281,1
20220425_164357_planta_0,20220425_164357_planta_0.jpg,173,0
20220425_164357_planta_1,20220425_164357_planta_1.jpg,192,0
20220425_164357_planta_2,20220425_164357_planta_2.jpg,116,0
20220425_164357_planta_3,20220425_164357_planta_3.jpg,260,1
20220425_164357_planta_4,20220425_164357_planta_4.jpg,260,1
20220425_164419_planta_0,20220425_164419_planta_0.jpg,116,0
20220425_164454_planta_2,20220425_164454_planta_2.jpg,269,1
20220425_164454_planta_3,20220425_164454_planta_3.jpg,260,1
20220425_164454_planta_4,20220425_164454_planta_4.jpg,281,1
20220425_164511_planta_0,20220425_164511_planta_0.jpg,315,3
20220425_164511_planta_1,20220425_164511_planta_1.jpg,128,0
20220425_164511_planta_2,20220425_164511_planta_2.jpg,128,0
20220425_164511_planta_3,20220425_164511_planta_3.jpg,128,0
20220425_164511_planta_4,20220425_164511_planta_4.jpg,128,0
20220425_164511_planta_5,20220425_164511_planta_5.jpg,128,0
20220425_164511_planta_6,20220425_164511_planta_6.jpg,65,0
20220425_164524_planta_1,20220425_164524_planta_1.jpg,110,0
20220425_164524_planta_4,20220425_164524_planta_4.jpg,128,0
20220425_164524_planta_5,20220425_164524_planta_5.jpg,108,0
20220425_164534_planta_0,20220425_164534_planta_0.jpg,128,0
20220425_164534_planta_1,20220425_164534_planta_1.jpg,291,2
20220425_164534_planta_3,20220425_164534_planta_3.jpg,307,2
20220425_164534_planta_4,20220425_164534_planta_4.jpg,128,0
20220425_164534_planta_5,20220425_164534_planta_5.jpg,128,0
20220425_164534_planta_6,20220425_164534_planta_6.jpg,280,1
20220425_164542_planta_0,20220425_164542_planta_0.jpg,218,1
20220425_164542_planta_1,20220425_164542_planta_1.jpg,211,0
20220425_164542_planta_2,20220425_164542_planta_2.jpg,128,0
20220425_164542_planta_3,20220425_164542_planta_3.jpg,275,1
20220425_164542_planta_4,20220425_164542_planta_4.jpg,75,0
20220425_164553_planta_0,20220425_164553_planta_0.jpg,311,2
20220425_164553_planta_1,20220425_164553_planta_1.jpg,211,0
20220425_164632_planta_0,20220425_164632_planta_0.jpg,319,3
20220425_164632_planta_1,20220425_164632_planta_1.jpg,228,1
20220425_164632_planta_2,20220425_164632_planta_2.jpg,46,0
20220425_164700_planta_0,20220425_164700_planta_0.jpg,282,1
20220425_164700_planta_1,20220425_164700_planta_1.jpg,310,2
20220425_164719_planta_1,20220425_164719_planta_1.jpg,128,0
20251109_160631_planta_0,20251109_160631_planta_0.jpg,148,0
20251109_160631_planta_1,20251109_160631_planta_1.jpg,251,1
20251109_160631_planta_3,20251109_160631_planta_3.jpg,148,0
20251109_160631_planta_4,20251109_160631_planta_4.jpg,251,1
20251109_160631_planta_5,20251109_160631_planta_5.jpg,50,0
20251109_160704_planta_0,20251109_160704_planta_0.jpg,126,0
20251109_160704_planta_1,20251109_160704_planta_1.jpg,126,0
20251109_160950_planta_0,20251109_160950_planta_0.jpg,13,0
20251109_160958_planta_0,20251109_160958_planta_0.jpg,94,0
20251109_161024_planta_0,20251109_161024_planta_0.jpg,295,2
20251109_161912_planta_0,20251109_161912_planta_0.jpg,8,0
20251109_161933_planta_0,20251109_161933_planta_0.jpg,64,0
20251109_161938_planta_0,20251109_161938_planta_0.jpg,234,1
20251109_161938_planta_1,20251109_161938_planta_1.jpg,219,1
20251109_161938_planta_2,20251109_161938_planta_2.jpg,21,0
20251109_161938_planta_3,20251109_161938_planta_3.jpg,262,1
20251109_162123_planta_0,20251109_162123_planta_0.jpg,94,0
20251109_162125_planta_0,20251109_162125_planta_0.jpg,250,1
20251109_162125_planta_1,20251109_162125_planta_1.jpg,50,0
20251109_162125_planta_2,20251109_162125_planta_2.jpg,50,0
20251109_162129_planta_0,20251109_162129_planta_0.jpg,94,0
20251109_162130_planta_0,20251109_162130_planta_0.jpg,119,0
20251109_162130_planta_1,20251109_162130_planta_1.jpg,314,3
20251109_162130_planta_2,20251109_162130_planta_2.jpg,262,1
20251109_162130_planta_4,20251109_162130_planta_4.jpg,228,1
20251109_162130_planta_5,20251109_162130_planta_5.jpg,94,0
20251109_162133_planta_1,20251109_162133_planta_1.jpg,94,0
20251109_162133_planta_2,20251109_162133_planta_2.jpg,262,1
20251109_162156_planta_0,20251109_162156_planta_0.jpg,8,0
20251109_162203_planta_0,20251109_162203_planta_0.jpg,50,0
20251109_162203_planta_1,20251109_162203_planta_1.jpg,50,0
20251109_162207_planta_0,20251109_162207_planta_0.jpg,99,0
20251109_162207_planta_1,20251109_162207_planta_1.jpg,319,3
20251109_162207_planta_2,20251109_162207_planta_2.jpg,50,0
20251109_162233_planta_0,20251109_162233_planta_0.jpg,95,0
20251109_162233_planta_1,20251109_162233_planta_1.jpg,106,0
20251109_162233_planta_10,20251109_162233_planta_10.jpg,106,0
20251109_162233_planta_12,20251109_162233_planta_12.jpg,13,0
20251109_162233_planta_13,20251109_162233_planta_13.jpg,106,0
20251109_162233_planta_14,20251109_162233_planta_14.jpg,273,1
20251109_162233_planta_15,20251109_162233_planta_15.jpg,298,2
20251109_162233_planta_16,20251109_162233_planta_16.jpg,106,0
20251109_162233_planta_17,20251109_162233_planta_17.jpg,84,0
20251109_162233_planta_18,20251109_162233_planta_18.jpg,90,0
20251109_162233_planta_19,20251109_162233_planta_19.jpg,65,0
20251109_162233_planta_2,20251109_162233_planta_2.jpg,84,0
20251109_162233_planta_20,20251109_162233_planta_20.jpg,106,0
20251109_162233_planta_21,20251109_162233_planta_21.jpg,64,0
20251109_162233_planta_3,20251109_162233_planta_3.jpg,106,0
20251109_162233_planta_4,20251109_162233_planta_4.jpg,84,0
20251109_162233_planta_5,20251109_162233_planta_5.jpg,98,0
20251109_162233_planta_7,20251109_162233_planta_7.jpg,13,0
20251109_162233_planta_8,20251109_162233_planta_8.jpg,84,0
20251109_162233_planta_9,20251109_162233_planta_9.jpg,13,0
20251109_162237_planta_0,20251109_162237_planta_0.jpg,90,0
20251109_162237_planta_1,20251109_162237_planta_1.jpg,299,2
20251109_162241_planta_1,20251109_162241_planta_1.jpg,95,0
20251109_162246_planta_0,20251109_162246_planta_0.jpg,13,0
20251109_162246_planta_10,20251109_162246_planta_10.jpg,12,0
20251109_162246_planta_11,20251109_162246_planta_11.jpg,167,0
20251109_162246_planta_12,20251109_162246_planta_12.jpg,21,0
20251109_162246_planta_13,20251109_162246_planta_13.jpg,12,0
20251109_162246_planta_14,20251109_162246_planta_14.jpg,224,1
20251109_162246_planta_15,20251109_162246_planta_15.jpg,271,1
20251109_162246_planta_16,20251109_162246_planta_16.jpg,188,0
20251109_162246_planta_17,20251109_162246_planta_17.jpg,239,1
20251109_162246_planta_18,20251109_162246_planta_18.jpg,171,0
20251109_162246_planta_19,20251109_162246_planta_19.jpg,93,0
20251109_162246_planta_2,20251109_162246_planta_2.jpg,167,0
20251109_162246_planta_3,20251109_162246_planta_3.jpg,224,1
20251109_162246_planta_4,20251109_162246_planta_4.jpg,64,0
20251109_162246_planta_5,20251109_162246_planta_5.jpg,-1,-1
20251109_162246_planta_7,20251109_162246_planta_7.jpg,313,3
20251109_162246_planta_8,20251109_162246_planta_8.jpg,147,0
20251109_162246_planta_9,20251109_162246_planta_9.jpg,171,0
20251109_162248_planta_0,20251109_162248_planta_0.jpg,63,0
20251109_162302_planta_0,20251109_162302_planta_0.jpg,13,0
20251109_162302_planta_1,20251109_162302_planta_1.jpg,13,0
20251109_162302_planta_2,20251109_162302_planta_2.jpg,89,0
20251109_162304_planta_0,20251109_162304_planta_0.jpg,87,0
20251109_162304_planta_1,20251109_162304_planta_1.jpg,302,2
20251109_162304_planta_3,20251109_162304_planta_3.jpg,93,0
20251109_162304_planta_4,20251109_162304_planta_4.jpg,90,0
20251109_162306_planta_0,20251109_162306_planta_0.jpg,171,0
20251109_162306_planta_1,20251109_162306_planta_1.jpg,64,0
20251109_162306_planta_2,20251109_162306_planta_2.jpg,-1,-1
20251109_162306_planta_3,20251109_162306_planta_3.jpg,93,0
20251109_162306_planta_4,20251109_162306_planta_4.jpg,188,0
20251109_162306_planta_5,20251109_162306_planta_5.jpg,280,1
20251109_162306_planta_6,20251109_162306_planta_6.jpg,99,0
20251109_162310_planta_0,20251109_162310_planta_0.jpg,228,1
20251109_162310_planta_1,20251109_162310_planta_1.jpg,262,1
20251109_162310_planta_2,20251109_162310_planta_2.jpg,99,0
20251109_162310_planta_3,20251109_162310_planta_3.jpg,13,0
20251109_162310_planta_4,20251109_162310_planta_4.jpg,89,0
20251109_162310_planta_5,20251109_162310_planta_5.jpg,99,0
20251109_162443_planta_0,20251109_162443_planta_0.jpg,242,1
20251109_162443_planta_1,20251109_162443_planta_1.jpg,242,1
20251109_162443_planta_2,20251109_162443_planta_2.jpg,242,1
20251109_162443_planta_3,20251109_162443_planta_3.jpg,242,1
20251109_162446_planta_0,20251109_162446_planta_0.jpg,221,1
20251109_162448_planta_0,20251109_162448_planta_0.jpg,94,0
20251109_162448_planta_1,20251109_162448_planta_1.jpg,94,0
20251109_162448_planta_10,20251109_162448_planta_10.jpg,239,1
20251109_162448_planta_11,20251109_162448_planta_11.jpg,94,0
20251109_162448_planta_12,20251109_162448_planta_12.jpg,94,0
20251109_162448_planta_13,20251109_162448_planta_13.jpg,94,0
20251109_162448_planta_14,20251109_162448_planta_14.jpg,98,0
20251109_162448_planta_2,20251109_162448_planta_2.jpg,62,0
20251109_162448_planta_3,20251109_162448_planta_3.jpg,94,0
20251109_162448_planta_4,20251109_162448_planta_4.jpg,94,0
20251109_162448_planta_5,20251109_162448_planta_5.jpg,94,0
20251109_162448_planta_6,20251109_162448_planta_6.jpg,99,0
20251109_162448_planta_7,20251109_162448_planta_7.jpg,94,0
20251109_162448_planta_8,20251109_162448_planta_8.jpg,94,0
20251109_162448_planta_9,20251109_162448_planta_9.jpg,248,1
20251109_162452_planta_0,20251109_162452_planta_0.jpg,8,0
20251109_162452_planta_10,20251109_162452_planta_10.jpg,8,0
20251109_162452_planta_11,20251109_162452_planta_11.jpg,65,0
20251109_162452_planta_12,20251109_162452_planta_12.jpg,252,1
20251109_162452_planta_2,20251109_162452_planta_2.jpg,294,2
20251109_162452_planta_3,20251109_162452_planta_3.jpg,94,0
20251109_162452_planta_4,20251109_162452_planta_4.jpg,230,1
20251109_162452_planta_5,20251109_162452_planta_5.jpg,120,0
20251109_162452_planta_6,20251109_162452_planta_6.jpg,313,3
20251109_162452_planta_7,20251109_162452_planta_7.jpg,294,2
20251109_162452_planta_8,20251109_162452_planta_8.jpg,29,0
20251109_162452_planta_9,20251109_162452_planta_9.jpg,94,0
20251109_162455_planta_0,20251109_162455_planta_0.jpg,98,0
20251109_162455_planta_1,20251109_162455_planta_1.jpg,99,0
20251109_162455_planta_10,20251109_162455_planta_10.jpg,77,0
20251109_162455_planta_11,20251109_162455_planta_11.jpg,262,1
20251109_162455_planta_12,20251109_162455_planta_12.jpg,258,1
20251109_162455_planta_13,20251109_162455_planta_13.jpg,94,0
20251109_162455_planta_14,20251109_162455_planta_14.jpg,94,0
20251109_162455_planta_15,20251109_162455_planta_15.jpg,98,0
20251109_162455_planta_16,20251109_162455_planta_16.jpg,94,0
20251109_162455_planta_17,20251109_162455_planta_17.jpg,94,0
20251109_162455_planta_18,20251109_162455_planta_18.jpg,99,0
20251109_162455_planta_19,20251109_162455_planta_19.jpg,99,0
20251109_162455_planta_2,20251109_162455_planta_2.jpg,94,0
20251109_162455_planta_20,20251109_162455_planta_20.jpg,248,1
20251109_162455_planta_21,20251109_162455_planta_21.jpg,64,0
20251109_162455_planta_22,20251109_162455_planta_22.jpg,238,1
20251109_162455_planta_23,20251109_162455_planta_23.jpg,94,0
20251109_162455_planta_24,20251109_162455_planta_24.jpg,99,0
20251109_162455_planta_3,20251109_162455_planta_3.jpg,99,0
20251109_162455_planta_4,20251109_162455_planta_4.jpg,94,0
20251109_162455_planta_5,20251109_162455_planta_5.jpg,13,0
20251109_162455_planta_6,20251109_162455_planta_6.jpg,94,0
20251109_162455_planta_7,20251109_162455_planta_7.jpg,98,0
20251109_162455_planta_8,20251109_162455_planta_8.jpg,99,0
20251109_162455_planta_9,20251109_162455_planta_9.jpg,99,0
20251109_162627_planta_0,20251109_162627_planta_0.jpg,99,0
20251109_162627_planta_1,20251109_162627_planta_1.jpg,262,1
20251110_151345_planta_0,20251110_151345_planta_0.jpg,121,0
20251110_151345_planta_1,20251110_151345_planta_1.jpg,121,0
20251110_151345_planta_2,20251110_151345_planta_2.jpg,121,0
20251110_151345_planta_3,20251110_151345_planta_3.jpg,50,0
20251110_151403_planta_0,20251110_151403_planta_0.jpg,63,0
20251110_151403_planta_1,20251110_151403_planta_1.jpg,273,1
20251110_151403_planta_10,20251110_151403_planta_10.jpg,150,0
20251110_151403_planta_11,20251110_151403_planta_11.jpg,222,1
20251110_151403_planta_12,20251110_151403_planta_12.jpg,315,3
20251110_151403_planta_13,20251110_151403_planta_13.jpg,106,0
20251110_151403_planta_2,20251110_151403_planta_2.jpg,298,2
20251110_151403_planta_4,20251110_151403_planta_4.jpg,189,0
20251110_151403_planta_5,20251110_151403_planta_5.jpg,150,0
20251110_151403_planta_6,20251110_151403_planta_6.jpg,271,1
20251110_151403_planta_7,20251110_151403_planta_7.jpg,273,1
